 The system shall perform a search on the [system name] user display name and user name columns in the user tables to find the user and verify the user?s existence. ,,,,,,,,,,,,,,,,,2
"The user must have the flexibility to click any tab to commence the adding process, although the xxx Tab shall display as the default tab.",,,,,,,,,,,,,,,,,2
2.1.1.2.1.11 The system shall generate a standard confirmation message after saving data and warning/caution messages after the cancel or close button is clicked. ,,,,,,,,,,,,,,,,,1
The system shall clear up data if the user chooses to click the Cancel button in the midst of creating/adding a new user.,,,,,,,,,,,,,,,,,2
2.1 121.18 The user must fill in the required fields?User Name and Display Name?in the User Information section at the time of creating/adding a new user.,,,,,,,,,,,,,,,,,2
The system shall direct the user to the xxx Page if the user chooses to click the close button without entering any data.,,,,,,,,,,,,,,,,,2
The Project Team must demonstrate mockups of UI changes to project stakeholders early in the development process. ,,,,,,,,,,,,,,,,,1
" 2.1.1.2.1.17 The user must associate at least one role, division, designator code, and lab location at the time of creating/adding a new user. ",,,,,,,,,,,,,,,,,1
The Project Team must permit reasonable adjustment to the user interfaces of new functionality by project stakeholders when project schedule permits those adjustments.,,,,,,,,,,,,,,,,,2
The Project Team must perform applicable and appropriate testing against new functionality prior to releasing that functionality/build to the production environment.,,,,,,,,,,,,,,,,,2
 2.4.1.2 The project Team must allow a reasonable time to conduct User Acceptance Testing (UAT) against the built functionalities prior to deploying the product to the production environment.,,,,,,,,,,,,,,,,,2
The Development Team shall define coding standards for the application and follow those standards consistently.,,,,,,,,,,,,,,,,,2
 2.5.1.2 The Development Team shall be required to adjust existing source code to follow accepted coding standards only if that source code must be modified. ,,,,,,,,,,,,,,,,,1
"The system shall log errors, warnings, and informational messages to an external log file on the application server.",,,,,,,,,,,,,,,,,2
The Development Team shall be required to adjust existing source code to use the external log file only if that source code must be modified to implement another requirement.,,,,,,,,,,,,,,,,,1
2.5.2.3 The system shall log an error message to the external data file when the user is directed to the [SYSTEM NAME] error page.,,,,,,,,,,,,,,,,,1
2.6.1.2 The Development Team shall utilize established open source frameworks instead of proprietary custom components wherever appropriate. 2.6.1.3,,,,,,,,,,,,,,,,,2
The Technical Owner/Lead shall provide signof?f before any [SYSTEM NAME] build can be deployed to the production environment.,,,,,,,,,,,,,,,,,2
The Development Team shall perform weekly integrations of the [SYSTEM NAME] system and deploy these system updates to the Staging environment. ,,,,,,,,,,,,,,,,,2
The Development Team shall label every scheduled [SYSTEM NAME] build in the source control system.,,,,,,,,,,,,,,,,,1
2.6.3.3 The Development Team shall perform scheduled [SYSTEM NAME] builds using code checked out of source control using the label as defined and specified. ,,,,,,,,,,,,,,,,,1
The Development Team shall develop and then send out release notes via e-mail to all Project Team after each [SYSTEM NAME] build deployed to the Staging environment.,,,,,,,,,,,,,,,,,2
The [system name] system will displaya hypertext link labeled ?,,,,,,,,,,,,,,,,,1
Help? at the top right corner on each of the user screens to provide assistance to the user.,,,,,,,,,,,,,,,,,1
Each of the Help topic pop-up windows will contain that same content that is available within the [system name] user?s manuals. ,,,,,,,,,,,,,,,,,1
2.7.1.1 The system shall provide the capability to open a pop-up window displaying information about the specific page along with links to supporting help topics upon selecting each Help link.,,,,,,,,,,,,,,,,,1
2.7.1.2 The system shall display ?[system name] Overview? page located underthe Getting Started section of Help as default help topic page that will load upon selecting Help hypertext link. ,,,,,,,,,,,,,,,,,2
2.7.1.3 The system must allow users to easily navigate through each of the help topics by selecting a corresponding hypertext link provided in the left frame of the pop-up Help window. ,,,,,,,,,,,,,,,,,2
"The system shall display the [company name] logo in the top, right side of the screen on each of the help pages. ",,,,,,,,,,,,,,,,,2
2.7.1.5 The system must exhibit each of the help pages using the same color scheme and background as specified.,,,,,,,,,,,,,,,,,1
The system shall provide an index to the users for a more in-depth search of topic contents through the online help tool. ,,,,,,,,,,,,,,,,,2
 2.7.1.6 The system shall provide searching ability to the users to quickly find specific topic material through the online help tool. ,,,,,,,,,,,,,,,,,1
The system shall provide a Glossary for industry-related terms associated with [company name] and the [system name] system to the users through the online help tool.,,,,,,,,,,,,,,,,,2
The Functional Requirements Speci?cations (FRS) report provides the detailed description of the functionalities required for the ?rst version of the CCTNS.,,,,,,,,,,,,,,,,,1
"CCTNS V1.0 functionality is designed to focus on delivering value to 105, records room staff and Citizens within the broad crime investigation area.",,,,,,,,,,,,,,,,,1
"Based on the guiding principles stated above, nine different function blocks have been identi?ed and the detailed functionality of each block was determined.",,,,,,,,,,,,,,,,,1
"The functionality of the CCTNS application is focused on providing value to the police personnel, especially the of?cers operating at the cutting edge and easing the day to day operations of the police function.",,,,,,,,,,,,,,,,,1
"Citizens can register their complaints with police and then based on the evidence, facts and following investigation, police shall take the complaint forward.",,,,,,,,,,,,,,,,,1
"The Registration module acts as an interface between the police and Citizens and it eases the approach, interaction and information exchange between police and complainants.",,,,,,,,,,,,,,,,,1
"Investigation After a complaint is initiated, police initiates the investigation process.",,,,,,,,,,,,,,,,,1
Prosecution Interfacing with the courts during the prosecution of cases is an integral part of the responsibilities of police personnel.,,,,,,,,,,,,,,,,,2
A designated constable from each police station constantly interfaces with the courts.,,,,,,,,,,,,,,,,,1
Search The Search module of the CCTNS gives police personnel the ability to execute a basic or advanced search on cases.,,,,,,,,,,,,,,,,,1
"Using the search functionality, police personnel can search for a particular person, type of crime, modus operandi, property etc.",,,,,,,,,,,,,,,,,1
It also gives the user the ability to customize the results View by criminal/accused or by cases.,,,,,,,,,,,,,,,,,1
"It makes reporting easy for police by enabling them to execute different types of queries such as monthly reporting, RTI related etc.",,,,,,,,,,,,,,,,,1
The Citizen Interface module of the CCTNS acts as a conduit for the information exchange between Citizens and police units/personnel.,,,,,,,,,,,,,,,,,1
Citizens can use it as a tool to get information or acknowledgements from police.,,,,,,,,,,,,,,,,,2
The police in turn can use it to respond to Citizens with very little turnaround time.,,,,,,,,,,,,,,,,,2
The Navigation module of the CCTNS provides role based landing pages which help in navigating through the CCTNS application.,,,,,,,,,,,,,,,,,2
"It shows information such as cases assigned, alerts, pending tasks etc hence helping police personnel to plan better and execute with greater ef?ciency.",,,,,,,,,,,,,,,,,2
Application Configuration The Con?guration module of the CCTNS helps keep the application con?gured according to the states? requirements in addition to keeping data elements/rules up to date.,,,,,,,,,,,,,,,,,1
"With a proper con?guration, information such as act and sections, state speci?c data, castes, tribes, property information etc.",,,,,,,,,,,,,,,,,1
The functional requirements for each of the modules are provided as A1 to A7 in separate enclo sures.,,,,,,,,,,,,,,,,,1
The non?functional requirements specify the qualitative attributes such as user?friendliness and performance of the system that are critical for the increased user?acceptance 0f the application.,,,,,,,,,,,,,,,,,1
Help Module 1 The solution should provide detailed context?sensitive help material for all the possible actions and scenarios on all user interfaces in the application.,,,,,,,,,,,,,,,,,1
"2 The solution should send alerts (e.g., email, SMS) to the user if the user Chooses .",,,,,,,,,,,,,,,,,2
"The solution should enable the help?desk user to View the reports on the 4. submitted defects or enhancement requests category?wise, status?wise, and age? wise.",,,,,,,,,,,,,,,,,2
5 The support solution should be accessible to the users both from within the application and also outside the application through a browser interface.,,,,,,,,,,,,,,,,,2
Audit Module An audit trail is a record of actions taken by either the user or the system triggers.,,,,,,,,,,,,,,,,,2
"This includes actions taken by users or Administrators, or actions initiated automatically by the system as a result of system parameters.",,,,,,,,,,,,,,,,,1
"Once the audit trail functionality has been activated, the System must track 2. events without manual intervention, and store in the audit trail information about them.",,,,,,,,,,,,,,,,,2
"The System must maintain the audit trail for as long as required, which will be at 3' least for the life of the case to which it refers.",,,,,,,,,,,,,,,,,2
The System must be able to export audit trails for speci?ed cases (without 5. affecting the audit trail stored by the System).,,,,,,,,,,,,,,,,,2
This functionality can be used by external auditors who wish to examine or analyse system activity.,,,,,,,,,,,,,,,,,2
"A user?s attempts 6. to access a case to which he is denied access), and (where Violations can validly be attempted) attempted Violations, of access control mechanisms.",,,,,,,,,,,,,,,,,1
The System should be able to provide reports for actions on cases organised by workstation and (where technically appropriate) by network address.,,,,,,,,,,,,,,,,,2
"The requirements specify the requirements to control the user access to correspondences, ?les, and records and various functionalities provided within the system.",,,,,,,,,,,,,,,,,1
Access Module The System must allow the user to limit access to cases to speci?ed users or user groups.,,,,,,,,,,,,,,,,,1
The System must allow a user to be a member of more than one group.,,,,,,,,,,,,,,,,,1
The System must allow only adrnin?users to set up user pro?les and allocate users to groups.,,,,,,,,,,,,,,,,,2
The System should allow a user to stipulate which other users or groups can access cases.,,,,,,,,,,,,,,,,,2
"The System must allow changes to security attributes for groups or users (such as access rights, security level, privileges, password allocation and management) to be made only by super?user.",,,,,,,,,,,,,,,,,2
These options are presented in order of increasing security.,,,,,,,,,,,,,,,,,2
"If a user performs a quick or advanced search, the System must never include in the search result list any record which the user does not have the right to access.",,,,,,,,,,,,,,,,,1
"Any access to cases, and all other activities involving the cases and related 10. documents or data should also need to be stored in the audit trail to ensure legal admissibility and to assist in data recovery.",,,,,,,,,,,,,,,,,1
"All error messages produced by the System must be meaningful, so that they can be appropriately acted upon by the users who are likely to see them.",,,,,,,,,,,,,,,,,1
"The System must be able to display several entities (cases, suspects) simultaneously.",,,,,,,,,,,,,,,,,1
The interfaces must be made customizable or user?con?gurable to the extent 4. possible.,,,,,,,,,,,,,,,,,1
Such con?gurations must be saved in the user pro?le.,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,
